gene_id,GSM1228184_AMC_2.1,GSM1228185_AMC_3.1,GSM1228186_AMC_5.1,GSM1228187_AMC_6.1,GSM1228188_AMC_7.1,GSM1228189_AMC_8.1,GSM1228190_AMC_9.1,GSM1228191_AMC_10.1,GSM1228192_AMC_12.1,GSM1228193_AMC_13.1,GSM1228194_AMC_17.1,GSM1228195_AMC_18.1,GSM1228196_AMC_19.1,GSM1228197_AMC_20.1,GSM1228198_AMC_21.1,GSM1228199_AMC_22.1,GSM1228200_AMC_23.1,GSM1228201_AMC_24.1,GSM1228202_AMC_2.2,GSM1228203_AMC_3.2,GSM1228204_AMC_5.2,GSM1228205_AMC_6.2,GSM1228206_AMC_7.2,GSM1228207_AMC_8.2,GSM1228208_AMC_9.2,GSM1228209_AMC_10.2,GSM1228210_AMC_12.2,GSM1228211_AMC_13.2,GSM1228212_AMC_17.2,GSM1228213_AMC_18.2,GSM1228214_AMC_19.2,GSM1228215_AMC_20.2,GSM1228216_AMC_21.2,GSM1228217_AMC_22.2,GSM1228218_AMC_23.2,GSM1228219_AMC_24.2,GSM1228220_AMC_2.3,GSM1228221_AMC_3.3,GSM1228222_AMC_5.3,GSM1228223_AMC_6.3,GSM1228224_AMC_7.3,GSM1228225_AMC_8.3,GSM1228226_AMC_9.3,GSM1228227_AMC_10.3,GSM1228228_AMC_12.3,GSM1228229_AMC_13.3,GSM1228230_AMC_17.3,GSM1228231_AMC_18.3,GSM1228232_AMC_19.3,GSM1228233_AMC_20.3,GSM1228234_AMC_21.3,GSM1228235_AMC_22.3,GSM1228236_AMC_23.3,GSM1228237_AMC_24.3
ZDHHC7,26.5755,15.4019,24.3357,17.5837,24.2127,31.9165,23.3984,19.8118,16.1018,24.6862,28.1175,20.2627,28.3192,23.5107,19.7916,19.8888,20.3767,22.9243,36.5606,34.8367,25.1819,30.8379,31.8621,37.6574,34.0994,31.1237,31.331,34.1086,29.7303,28.5265,35.9795,36.9562,34.5178,40.8073,34.0128,25.2152,18.21,36.8696,19.6012,20.0859,20.3275,17.6002,19.7381,10.5247,19.2781,21.1094,21.1282,22.6516,20.158,20.8601,23.6216,19.2333,13.6384,25.4593
RSAD2,1.09257,1.67236,6.17845,1.14499,5.46775,0.398863,3.51229,11.3053,1.95632,2.40257,2.19999,2.30657,1.40475,1.55701,0.568481,2.01033,2.98929,0.464043,1.81841,1.25562,6.06754,1.45678,3.28639,2.10779,3.00492,2.65728,3.40434,2.62263,4.07323,3.49502,1.67599,2.19888,2.00689,3.18191,4.09688,0.55532,0.80255,1.49241,5.59639,1.77806,3.73939,0.494778,1.31137,2.2174,1.2812,2.02112,0.958543,1.77268,0.590381,4.41394,2.26499,1.32538,2.02142,0.557819
LIPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKS1B,0.0275245,0.0589773,0.460412,0.00618805,0.014367,0.0720616,1.24409,0.0286817,0.0974166,0.104042,0.710758,0.0,0.281942,0.0185894,0.0216898,0.0,0.18991,0.0266189,0.217795,0.201123,0.349857,0.245722,0.293623,0.126201,0.201628,0.266002,0.228055,0.356687,2.90854,0.0788929,0.371536,0.156532,0.209585,0.105471,0.133327,0.176194,0.0181767,0.174112,0.0,0.0201552,0.0946103,0.0,0.0108128,0.166642,0.00913793,0.0290691,0.0173305,0.0235484,0.0,0.019086,0.0,0.0,0.0159896,0.048138
EMP1,12.9179,18.0297,82.8995,62.4085,46.9156,10.1313,77.1979,69.3131,42.557,64.5543,43.8965,43.6586,30.353,79.6455,15.4702,31.4939,42.9293,17.2575,45.517,59.8407,86.0355,43.1358,135.645,78.8989,54.569,30.2369,119.149,100.042,46.0276,83.7807,38.4076,145.021,51.1907,133.086,72.4968,54.8386,7.40258,58.5487,76.1753,13.532,24.843,37.5175,51.06,15.9327,36.7708,90.2917,30.083,19.0743,20.9566,23.163,12.8585,7.1729,44.2317,63.8109
MAGEC3,0.0,0.0,0.0228046,0.0,0.0,0.0,0.0,0.0177935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300521,0.0,0.0,0.0287878,0.0,0.0,0.0175615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234929,0.0,0.0,0.0,0.0,0.0134964,0.0
CARS2,18.9797,20.9753,12.2344,42.3946,34.3451,10.7414,10.9821,14.762,34.5248,12.5337,15.2839,24.6858,11.8863,24.9516,12.7906,22.1794,13.8604,24.8993,8.09532,11.3392,15.5359,12.66,10.8705,10.4584,12.6185,13.9636,13.7834,11.6999,17.625,22.5808,13.5847,13.4486,13.3697,13.2214,13.9929,18.4843,17.191,11.7029,19.4548,31.765,22.0175,16.2163,22.4756,25.3851,29.6383,16.7583,28.9564,31.1252,16.607,19.2928,14.6681,31.5671,18.7181,22.4646
KIF6,0.00527337,0.0198302,0.0256732,0.00654911,0.0,0.0,0.0852448,0.00632923,0.0326567,0.0884036,0.0360087,0.0,0.0664271,0.0249071,0.00782332,0.0196074,0.0499041,0.0347873,0.0358169,0.0620494,0.0374725,0.0826124,0.0397504,0.0413554,0.0956733,0.0169471,0.00874134,0.07071,0.0282857,0.0166993,0.0353552,0.00807652,0.0784332,0.0315333,0.0444717,0.0754333,0.00656607,0.0367258,0.0121748,0.0145861,0.014182,0.107718,0.0115483,0.269132,0.00967122,0.051034,0.00890553,0.0173929,0.016143,0.00855972,0.0481168,0.0,0.0173464,0.0
ECRP,0.0,0.0,0.0,0.0,0.0,0.0,0.356363,0.0850915,0.123835,0.0,0.0,0.0,0.0,0.0,0.0,0.150485,0.0,0.28048,0.00960194,0.226128,0.0,0.0,0.130587,0.110102,0.0,0.0,0.13221,0.0,0.0,0.0,0.187955,0.126707,0.0,0.164395,0.0,0.0,0.0,0.0881952,0.00217115,0.107623,0.190463,0.145581,0.155991,0.0,0.0,0.159671,0.0,0.0,0.247497,0.13572,0.0,0.169621,0.172271,0.0
MEGF10,0.0,0.019643,0.126717,0.0292616,0.0199121,0.121955,0.163921,0.0461036,0.00576226,0.0191803,0.077164,0.117865,0.089884,0.0502425,0.0170226,0.0140718,0.0510358,0.0128499,0.117763,0.0688034,0.126247,0.122334,0.171926,0.141375,0.104676,0.0901823,0.13587,0.223599,0.58052,0.0335506,0.129684,0.08347,0.0990432,0.153845,0.09067,0.0186221,0.0,0.0910733,0.009149,0.0164696,0.0206303,0.0,0.0206062,0.079434,0.0276635,0.0,0.0129558,0.00594272,0.0,0.0195835,0.0708724,0.0,0.0211795,0.0250424
OR2H2,0.0,0.0,0.0,0.0,0.0437164,0.0,0.0611673,0.0,0.0,0.0588497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517714,0.0,0.0326222,0.0977488,0.0,0.0561934,0.0500221,0.0,0.0714235,0.0,0.0,0.0,0.0,0.0831902,0.0,0.0,0.140721,0.0400407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753089,0.0
LOC283033,0.0,0.0,0.0,0.0,0.0,0.0,0.0408573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILK,40.2845,41.1024,41.7619,47.678,39.8958,38.4607,159.388,56.5779,83.2778,55.0871,88.4594,54.3043,50.7899,60.1249,41.6535,39.7797,53.6664,41.5878,37.6176,41.5538,40.4961,41.4355,43.4398,46.4293,43.9147,44.1377,48.3137,49.8509,298.302,52.5173,49.8178,43.3591,45.8493,43.4367,53.206,52.4701,35.5624,43.5765,40.5211,44.7663,48.8941,37.3433,60.1283,40.6038,39.2983,82.6234,40.7029,40.8376,29.1005,42.2441,36.3598,29.2958,43.3065,56.7219
RPL21,27.6186,36.0661,81.7708,147.166,723.473,0.0,79.0265,73.5662,75.496,72.4234,1178.36,78.645,36.7394,19.5467,11.1036,40.9744,149.79,41.0321,13.801,0.0,53.1085,0.0,45.6355,12.8035,63.6657,0.0,12.1078,322.005,0.0,227.639,28.417,15.7421,18.3999,0.0,9.45561,66.5192,32.3764,14.6553,9.08665,56.4188,39.1338,76.0693,6.59761,28.0861,1505.18,68.0183,0.0,542.878,643.104,78.7163,25.0616,208.237,81.9741,69.0724
FAM115A,15.4999,9.89825,9.98226,17.1083,8.90314,10.7742,9.82495,11.8068,8.75669,8.98909,7.99005,9.53551,10.9945,17.5787,15.5212,13.5568,10.3412,10.3643,11.4427,9.23516,8.62637,8.64419,10.7051,10.1207,9.66301,9.64616,9.09375,8.74659,12.0787,6.89768,10.9005,10.7499,11.2003,9.34037,11.1268,9.47596,15.1176,10.8377,14.2278,21.7554,13.9958,7.80168,10.0116,18.9002,9.47786,13.111,10.904,8.24849,7.52363,16.9249,17.0443,7.01444,14.0493,10.2609
MIR301B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM206,5.1101,5.4333,2.13837,8.39287,4.07163,1.35427,2.82903,3.18918,5.04137,1.94406,2.31014,8.48721,1.78471,3.89478,4.24535,6.50069,4.94451,4.28073,1.35462,1.88995,2.14468,1.61049,1.40904,1.73915,1.92455,1.16874,1.97273,1.9123,1.62744,4.00126,1.97852,1.68954,1.64719,2.03464,1.47434,1.64339,4.25044,1.96132,7.45062,5.78516,4.44884,4.14049,4.79472,2.52303,3.0804,4.29202,5.40114,5.19842,3.3246,6.54171,2.63545,7.32862,6.32419,2.97526
WNT11,2.98672,2.4966,1.87325,6.01837,7.52678,1.13988,0.619807,6.00676,12.1663,4.31226,1.73158,17.5432,0.909504,0.091087,0.307294,2.83555,9.29943,1.97025,1.09144,1.059,1.77995,1.65297,1.0648,1.79613,1.73625,1.91013,1.3826,0.935778,1.53739,2.92958,2.12421,1.48065,1.6631,1.43832,1.83875,2.1574,2.31654,1.06622,1.35651,2.59215,6.36008,4.34458,36.4168,3.37428,8.87822,30.6051,1.73822,4.80903,13.227,1.90332,0.665552,2.17309,5.12961,4.18867
DEFA6,0.217605,9.12163,0.160167,131.652,5.79579,6.38133,0.0,0.366746,82.5373,9.90311,23.8033,5.63681,53.1091,0.545243,1.41563,2.45614,13.4709,1.84858,0.0,1.2729,0.745645,1.55325,0.953167,0.331045,1.08073,0.474357,0.203532,28.8472,0.309511,8.26885,0.792464,0.533884,1.49696,0.0,1.03858,9.94142,0.0,0.8505,3.00445,149.293,0.549574,0.210838,0.705129,0.341092,12.6787,1.93334,158.52,1.41459,0.391657,0.188513,0.0,804.365,0.388314,0.0
GUCY1B3,2.33201,3.77447,2.80588,2.6085,1.38862,1.14684,23.1723,3.32445,6.67261,2.98376,4.97105,2.65811,1.78486,2.58559,2.44286,6.73133,4.94645,1.82038,1.80712,1.37363,2.56707,1.31082,1.86608,1.326,1.40385,1.90838,1.5968,1.46167,17.7733,1.05414,2.02475,1.90309,1.24073,1.7341,2.05049,3.07586,2.64008,1.4623,2.49227,2.05947,4.71962,2.975,3.10568,2.97085,1.28117,5.12127,1.64661,0.569345,2.16601,3.47114,1.4579,1.97633,4.22095,3.01951
KRTAP12-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPN2,184.439,83.5401,64.202,156.758,189.634,78.618,56.1607,67.064,117.899,103.15,70.7435,167.181,72.72,113.953,125.679,183.546,85.9695,157.652,57.6349,54.8487,59.9619,57.4479,51.8619,62.6074,62.4638,51.8974,66.0305,57.2215,49.183,111.764,64.1536,60.5785,71.1521,61.9021,62.65,117.975,136.518,60.5078,113.425,131.983,119.853,156.683,129.602,74.5896,108.81,153.516,119.611,150.291,82.7651,80.9358,75.523,183.9,109.449,112.31
SLC25A6,780.998,246.405,298.417,400.846,405.595,324.336,321.907,234.667,652.569,321.432,387.731,548.095,381.66,705.439,476.972,340.078,304.585,625.563,301.48,433.552,309.418,370.723,387.819,384.633,428.636,461.374,451.237,548.07,356.861,521.579,504.084,497.83,408.015,421.523,521.686,388.413,403.259,404.414,423.115,299.212,319.125,404.284,230.828,154.732,431.522,392.381,499.079,534.558,321.073,472.15,480.743,510.661,302.428,533.489
SMC1B,0.0189023,0.00636606,0.00797556,0.0187881,0.00598469,0.00717893,0.0,0.870932,0.0,0.0,0.0218984,0.0,0.0139575,0.0319237,0.0198162,0.0085549,0.00643601,0.0,0.0148362,0.0139842,0.00971101,0.00634271,0.0082095,0.00713465,0.0,0.0,0.00809883,0.0,0.0262182,0.00785334,0.0,0.0392675,0.0,0.0,0.0138155,0.0,0.0298663,0.0,0.00578914,0.0253932,0.0122334,0.0182232,0.00996248,0.0941356,0.00873804,0.0,0.00857242,0.00837311,0.0,0.0165152,0.0,0.0378638,0.00525931,0.0
OR5AC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR85,5.90476,9.90734,5.40343,8.33216,6.03688,5.99779,6.00744,4.95805,8.34507,6.2967,3.85787,8.86878,4.69413,5.15029,6.89739,6.17675,4.69275,6.06224,4.36335,4.55934,4.85723,5.27628,4.95047,5.10846,4.92954,6.45087,4.76854,5.18653,6.72619,8.30565,4.46307,4.39372,3.85697,4.89896,4.25407,6.22123,4.48008,4.09319,4.35654,5.7883,4.72289,5.50274,5.90425,2.43627,7.26203,8.10461,7.18042,7.59661,7.27908,4.81645,5.19029,9.00011,4.63076,5.37085
CEP70,1.09248,6.97457,7.67539,0.502976,5.83187,7.43716,2.78959,5.11012,4.03429,4.81832,4.67252,4.06539,9.35765,6.8576,2.78399,1.82546,4.77631,3.81014,6.26813,6.94579,6.56522,6.16748,7.38415,8.62481,7.829,7.6807,6.43816,6.92593,5.59354,6.43741,6.78533,8.93206,4.90021,8.53828,7.4549,7.44155,2.44585,8.42421,5.77205,0.763233,3.66924,3.02798,2.33957,7.17251,4.09703,1.91849,4.08035,4.61666,3.28929,4.99035,2.54228,2.66702,4.36614,2.62916
FLT4,0.555612,1.08849,1.58674,1.3136,0.434286,0.728422,7.98087,1.09546,2.59369,2.79171,1.27613,2.93691,0.800675,1.92159,1.52188,2.51689,2.10767,0.741094,0.907199,0.923796,1.5125,0.908149,1.37561,0.836097,1.32762,1.32002,0.677717,1.56757,2.30502,1.05546,1.67946,1.41516,1.2051,1.38226,1.09501,0.738095,1.52016,0.859582,2.25945,1.26422,2.94803,2.18032,2.62427,4.43009,1.09566,5.07013,1.09865,0.82789,1.54178,3.13613,2.71937,0.803653,4.98126,2.55616
LOC100289673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770207,0.0,0.0,0.0538132,0.0,0.0
ZNF621,2.9364,3.97748,2.26444,2.62654,3.41478,2.67692,3.22556,2.88775,2.86847,1.88915,1.9764,1.54892,2.96526,2.9949,1.9263,2.61609,2.39942,2.76099,2.62479,2.16518,2.26978,2.43765,2.11285,1.95638,2.07911,2.39849,2.26406,1.81728,2.23241,1.4214,2.83985,2.30211,2.2872,1.46821,2.09245,2.05402,2.05987,2.56454,3.22894,2.56835,2.61174,3.22542,2.84454,2.25426,3.52975,1.86098,2.98232,2.51901,2.24248,2.60092,1.73818,2.37192,2.45462,2.65986
MRPL11,22.4321,22.247,16.8179,18.5203,24.107,16.109,11.1334,14.1113,23.7606,20.77,16.9809,23.4034,19.0464,26.9076,16.1314,17.6318,16.5382,24.5205,16.2021,18.2523,16.3486,15.9569,15.7785,16.1004,15.1161,16.3891,15.5742,16.2214,17.372,22.1034,14.9154,17.7582,20.1447,15.4908,16.9434,25.0032,22.4239,18.7131,15.7822,23.1777,16.5168,36.7759,14.9178,16.2888,15.8247,24.3122,21.4656,26.6751,28.061,18.8325,26.8109,19.1245,16.3778,17.6209
SERPINE1,1.34689,2.52959,1.39614,21.6629,1.12666,2.22247,118.417,9.33962,16.2017,12.3658,1.47737,12.6703,0.438066,32.9354,6.94054,5.85154,4.9565,6.416,0.636236,0.136382,1.12076,0.484242,0.382734,1.03407,0.486957,0.505816,2.62791,2.60291,1.44204,2.32596,0.425257,2.91969,1.63349,4.56935,0.746203,7.75559,17.859,0.306593,80.8529,20.6669,89.4428,57.6645,48.8767,117.267,30.0282,85.6522,19.0449,19.6749,6.38568,88.7083,14.0976,3.79006,50.9158,110.38
XPNPEP1,22.9002,29.7503,20.3656,21.2417,36.6358,30.0388,12.4775,26.5479,17.9961,19.6215,26.5305,18.5642,28.5579,67.4781,18.2244,15.7619,21.3682,19.382,22.8815,24.7082,19.9552,26.9768,18.2016,22.6956,28.953,22.7915,22.8961,18.9451,14.0759,23.4747,21.5743,19.6936,28.1756,19.2105,24.7412,40.7727,21.4208,24.8359,26.7094,16.2871,23.5679,21.421,20.6173,12.9193,20.0769,20.8837,39.2591,16.1392,13.7863,34.1512,24.3246,16.7359,20.9999,17.8971
MIR5189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERO1L,19.6269,12.9545,19.783,28.8993,16.562,9.43054,7.53071,13.1705,13.2064,10.2826,10.0936,15.2325,12.1696,81.7621,27.161,23.9211,14.1216,33.9771,12.6333,11.889,16.6505,12.4064,9.44332,12.4612,10.1433,8.54113,12.7012,11.0083,5.94998,10.622,11.7108,10.079,10.7737,11.076,11.9618,10.2977,13.3131,12.5256,65.1342,19.1468,10.6439,27.6838,24.5202,15.3921,28.096,23.5873,16.6604,15.2807,14.1895,30.0851,24.7018,31.795,20.7097,34.9098
LIG1,14.6122,9.76634,4.03681,9.86721,9.67206,7.21456,3.61351,8.92248,12.5368,8.50004,4.5255,8.09882,4.64659,17.6842,8.72047,10.3955,10.9538,9.07719,5.40171,5.55777,4.02514,5.60307,6.12462,7.83178,6.78565,6.0233,6.27907,4.29421,2.28069,6.74689,6.10729,7.27956,5.97202,7.68816,5.32912,8.35785,13.5355,5.92077,11.5149,10.2467,8.51622,19.0899,8.1895,6.07409,10.426,12.5755,13.6559,12.5387,8.69593,10.9139,10.534,13.3369,12.6881,5.97544
MIMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RL2,0.756874,1.88957,0.559251,0.254154,0.867232,1.20573,0.21832,1.993,0.898251,0.500034,0.454457,0.819825,0.459648,1.3641,0.546277,0.269536,0.698362,1.03845,0.420822,0.407134,0.654513,0.396147,0.367888,0.920685,0.344692,0.52266,0.516948,0.398236,0.224729,0.947523,0.246303,0.365528,0.269562,0.424879,0.342,0.539586,0.972376,0.571962,0.881573,0.0524048,0.903988,0.532282,0.408616,1.14119,0.775251,0.261104,0.612267,2.47801,0.241649,0.445123,0.809857,0.0274506,0.747884,0.881055
MAGEB16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383233,0.0,0.0,0.0,0.0,0.0
RPL13AP3,0.0,5.84e-8,0.0,1.14e-7,0.0,0.0,0.027643,0.0,0.0,0.0,0.0,0.0,0.0,0.027104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR521-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBP2,18.1833,28.9341,36.1241,23.4915,41.4569,42.7434,62.1231,44.7434,35.9271,59.9596,59.9309,59.6604,45.1279,47.0818,47.6892,33.6836,33.0138,33.4725,43.0323,40.0517,35.8263,39.5948,50.1779,58.2268,48.429,50.2255,54.8327,64.4014,72.8999,71.2196,48.0345,46.0705,49.8485,46.6997,58.6328,46.5454,29.7499,42.6721,37.0138,26.4821,39.0495,57.2942,45.0419,92.1879,36.0916,66.6748,38.9953,63.2778,63.234,38.3672,57.716,30.2518,49.8103,60.6381
KRT83,0.0236675,0.0267988,0.0,0.0398113,0.0145152,0.0,0.0,0.0131291,0.570652,0.0192044,0.0,0.0676707,0.0117959,0.0,0.0312263,0.0219526,0.0454341,0.0184977,0.0,0.0352933,0.0122083,0.0151507,0.0221857,0.0,0.0,0.0170125,0.0,0.0,0.0,0.4065,0.0,0.0,0.0215891,0.0,0.0,0.0,0.0,0.0,0.0125383,0.0974226,0.0472692,0.0725294,0.319537,0.0862535,0.0602133,0.0394357,0.0,0.187522,0.0753274,0.0169794,0.0,0.0268377,0.0529071,0.0148732
SNORD113-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST5,4.12664,9.57446,8.37664,2.04668,1.55041,23.1427,0.193844,15.8296,0.771493,18.4877,30.2121,2.10501,42.5865,10.1161,12.2375,0.205161,10.7456,1.93445,29.2251,32.3084,9.8677,34.3163,16.7963,12.7106,37.0192,25.3357,16.7546,21.1815,10.1307,25.3419,41.0904,19.8179,44.2725,14.5418,40.7367,45.453,3.01912,31.6251,0.887458,9.01318,0.331502,0.0792477,0.239115,0.383429,3.16039,0.166913,11.5641,1.11334,0.395489,1.96725,5.40221,0.219039,0.0552995,0.862323
FOXO4,6.69593,20.9802,11.3281,11.0323,7.38331,14.5039,16.8293,11.8316,9.14763,12.0218,16.7225,15.0163,14.2465,6.08037,3.91769,7.42671,8.93767,4.28187,12.4319,17.1616,11.7068,14.1603,17.4652,18.0369,14.9845,16.9708,17.1091,19.3076,21.2204,20.6166,15.7441,13.0541,12.6942,15.8467,17.0408,8.18216,6.03488,17.2273,4.52402,15.0146,8.94874,5.17798,8.16696,10.0789,10.4223,11.0449,9.20742,8.36471,9.21401,4.63035,6.6478,7.46903,8.37079,6.40775
GFI1,0.568417,0.777815,2.83881,0.907354,0.612953,5.19474,0.627274,1.97408,0.441245,2.77295,2.57981,0.276079,3.76827,0.75466,0.569838,0.91378,2.04072,1.56446,3.5583,3.17402,2.80234,2.84484,3.05101,5.28329,2.60071,3.31477,3.25838,3.66922,0.696166,2.04852,4.14242,3.62266,3.5914,3.63136,3.6552,2.72317,0.774443,3.79534,0.497964,0.62365,1.90371,0.540852,0.454471,1.01925,0.434966,0.369463,0.909778,0.71651,1.66131,2.19177,0.498498,0.79021,0.703003,0.566856
APITD1-CORT,0.389527,0.150589,0.0967046,0.402011,0.266901,0.0956086,0.221837,0.172043,0.16646,0.303468,0.135234,0.229782,0.31732,0.000780043,0.0721779,0.351565,0.10369,0.0,0.19505,0.13285,0.0,0.19013,0.243529,0.167987,0.373818,0.136368,0.231296,0.00188966,0.31903,0.205495,0.149827,0.0,0.189888,0.187978,0.00229564,0.5061,0.327544,0.00102011,0.125223,0.145913,0.000475953,0.330905,0.103581,0.233247,0.0880082,0.276585,0.374891,0.226792,0.124878,0.0710699,0.217775,0.283739,0.0,0.128711
KRTAP5-7,0.0,0.0,0.0767045,0.118311,0.0619142,0.0,0.0909176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809047,0.0,0.0,0.0,0.13155,0.0,0.0779205,0.0,0.0,0.0739174,0.0,0.0,0.0,0.087252,0.0654904,0.0,0.19434,0.0,0.0,0.123205,0.0,0.0,0.0,0.0,0.0,0.0577808,0.0,0.0,0.0768546,0.0,0.0134912,0.0,0.0,0.151107,0.0,0.108751,0.0
