gene_id,normal_mean,primary_mean,primary_minus_normal
CLVS1,0.8473266666666667,1.135715611111111,0.2883889444444444
FUK,7.488123333333334,8.276149444444444,0.78802611111111
LOC100287559,0.1078383722222222,0.10650082777777777,-0.0013375444444444357
LOC100507389,0.004326955555555556,0.0027337222222222225,-0.0015932333333333335
LRCH2,0.6465842222222222,0.5095967777777778,-0.13698744444444444
RASA4,7.797875555555556,9.619246111111112,1.8213705555555562
MGRN1,16.5462,18.070916666666665,1.5247166666666665
RELA,24.339277777777777,28.119433333333333,3.780155555555556
MEFV,0.23948902777777775,0.2907041166666666,0.05121508888888887
SKIL,5.312025555555556,8.702118333333333,3.3900927777777774
SPDYE5,0.3540486666666667,0.3438994444444445,-0.010149222222222198
TMEM54,339.18794444444444,182.5773111111111,-156.61063333333334
TTTY15,1.048081111111111,0.9296715922222223,-0.11840951888888873
CENPN,3.2999272222222222,6.970664444444444,3.670737222222222
NECAB2,0.10250083333333333,0.03335322222222222,-0.06914761111111112
BCL2L11,9.994897777777778,5.796042222222222,-4.198855555555556
ZCCHC18,0.3083271666666667,0.25975291666666667,-0.04857425000000004
ZNF556,0.007887416666666668,0.29889754444444444,0.2910101277777778
CDK10,24.521566666666665,24.8408,0.3192333333333366
DCTD,21.313827777777778,31.274255555555555,9.960427777777777
FLJ21408,0.009764755555555555,0.022230466666666667,0.012465711111111112
HLA-DRB6,0.27089182,0.048942168388888894,-0.2219496516111111
HYAL2,12.038713333333334,22.234194444444444,10.19548111111111
KHDC1L,0.008354,0.0037209277777777777,-0.004633072222222223
CDO1,0.7072438333333333,0.3650176388888889,-0.3422261944444444
PRKCH,4.415803888888889,4.244668333333333,-0.17113555555555582
RNF11,24.25116111111111,18.84512777777778,-5.40603333333333
LCN15,5.631833888888888,2.7873574611111116,-2.8444764277777765
MALT1,4.18552,3.7014322222222216,-0.4840877777777788
PRR3,1.4140100000000002,1.597436111111111,0.18342611111111085
SRC,28.538644444444444,33.087555555555554,4.54891111111111
GPRC5D,1.2617938333333332,0.6966009111111111,-0.5651929222222221
UFC1,69.71266111111112,78.02605,8.31338888888888
USP18,2.536697777777778,3.2560127777777783,0.7193150000000004
SPN,2.1897179444444443,1.2144542777777778,-0.9752636666666665
ZNF154,0.5083673888888889,0.4392284444444445,-0.0691389444444444
FAM136A,21.491761111111114,25.23531,3.743548888888885
COQ2,9.818142777777776,10.346818333333333,0.5286755555555569
LOC100287178,0.0016307511111111111,0.0011965981666666667,-0.00043415294444444446
TMEM131,15.121361111111112,10.123426666666667,-4.997934444444445
STBD1,24.24292222222222,12.06625,-12.17667222222222
SLC4A5,0.4756026111111111,0.5970502777777777,0.12144766666666668
PRAMEF16,0.0,0.0,0.0
LOC653786,0.07984872888888889,0.07519172888888888,-0.004657000000000008
KTI12,4.97711,4.71536,-0.26174999999999926
C6orf228,2.178933888888889,3.0489338888888886,0.8699999999999997
MIR139,0.0,0.0,0.0
HIGD1A,164.54422222222223,77.3019888888889,-87.24223333333333
FAM58A,9.85982888888889,12.750866666666667,2.891037777777777
CCDC99,1.8315249444444446,3.8377177777777782,2.0061928333333334
NKIRAS1,1.8956988888888888,2.0148677777777775,0.11916888888888866
NDUFS3,64.92412777777778,50.32923888888889,-14.594888888888896
PYGB,97.50692222222223,114.02835555555556,16.521433333333334
SNORD16,0.0,0.0,0.0
TPMT,28.372883333333334,24.764611666666667,-3.608271666666667
FLJ38576,0.09394823888888888,0.0726917388888889,-0.021256499999999984
TRAF7,24.82935,28.057761111111112,3.228411111111111
MIR4422,0.0,0.0,0.0
C17orf48,4.443476111111112,3.683275,-0.7602011111111118
PRR21,0.0,0.0,0.0
PRMT7,5.860026666666666,6.836485555555556,0.9764588888888897
PRUNE,7.993772777777776,7.613219444444444,-0.3805533333333324
TMEM229A,0.08603824444444445,0.08874137777777778,0.0027031333333333296
FCGBP,191.42259444444446,93.29837805555556,-98.1242163888889
NOXRED1,0.1555268611111111,0.10692485555555556,-0.04860200555555555
P2RX1,3.1098544444444443,1.2846744444444447,-1.8251799999999996
GEN1,1.8120292777777776,2.228518277777778,0.41648900000000033
AARS2,3.6202772222222226,4.204428888888888,0.5841516666666653
LOC653061,1.1755360000000001,0.8341704444444444,-0.3413655555555557
PRICKLE2-AS1,0.9728215555555556,0.7290905,-0.24373105555555563
ASPG,6.144017444444445,3.501170488888889,-2.6428469555555556
SYCP3,0.13018287222222222,0.12355488888888888,-0.006627983333333337
ZBTB22,10.989564444444445,8.068936666666666,-2.9206277777777796
OR1J2,0.0,0.004133222222222222,0.004133222222222222
PMS2P1,4.075941666666667,5.337588333333334,1.2616466666666666
GABRE,2.310617777777778,4.765581666666667,2.454963888888889
XIRP2,0.0007688238888888889,0.004036494444444445,0.003267670555555556
ANKRD26P1,0.0002313372222222222,0.0024310855555555555,0.0021997483333333332
TMSB4Y,2.161023561111111,1.43475545,-0.7262681111111111
ZAK,6.8879922222222225,17.59821888888889,10.710226666666667
ACTA2,210.94965000000002,208.66424444444445,-2.2854055555555703
GNL1,5.503451666666667,6.831466666666667,1.3280149999999997
